                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     50,                0.85487,                0.50618,                0.93858,                0.96836,                 0.9591,                0.98454,                 0.7475,                0.94512,                0.51108,                0.95805,             0.00054966,             0.00054966,             0.00054966
                     51,                0.85452,                0.50395,                0.93638,                0.96017,                0.96618,                0.98545,                0.74519,                0.96405,                0.51194,                0.96891,             0.00054964,             0.00054964,             0.00054964
                     52,                0.85268,                0.50447,                0.93881,                0.96247,                0.96563,                0.98486,                0.75163,                0.93697,                0.50744,                0.95633,             0.00054963,             0.00054963,             0.00054963
                     53,                 0.8501,                0.50165,                0.93892,                0.96494,                0.96471,                0.98524,                0.74855,                0.94736,                0.50844,                0.96042,             0.00054961,             0.00054961,             0.00054961
                     54,                0.84914,                0.50138,                0.93834,                0.96782,                0.96277,                0.98549,                0.74987,                0.93702,                 0.5067,                0.95396,              0.0005496,              0.0005496,              0.0005496
                     55,                0.85118,                 0.5011,                0.93584,                0.96311,                0.96534,                0.98553,                0.74532,                0.95812,                 0.5099,                0.96284,             0.00054958,             0.00054958,             0.00054958
                     56,                0.84894,                0.50093,                0.93548,                 0.9663,                0.96628,                0.98524,                0.74967,                0.94173,                0.50486,                0.95517,             0.00054956,             0.00054956,             0.00054956
                     57,                0.84794,                0.50071,                0.93685,                0.96285,                0.96755,                0.98529,                0.74939,                0.94544,                0.50891,                0.96309,             0.00054955,             0.00054955,             0.00054955
                     58,                0.84948,                0.50014,                0.93833,                0.96526,                0.96008,                0.98487,                0.74929,                0.94394,                0.50734,                0.95689,             0.00054953,             0.00054953,             0.00054953
                     59,                0.84747,                0.50145,                0.93382,                0.96418,                0.96802,                0.98567,                0.74897,                0.95215,                 0.5059,                0.95997,             0.00054952,             0.00054952,             0.00054952
                     60,                0.84687,                0.50143,                0.93536,                0.96004,                0.96516,                0.98523,                0.74351,                0.96306,                0.51316,                0.96723,              0.0005495,              0.0005495,              0.0005495
                     61,                0.84815,                0.49999,                0.93444,                0.96422,                0.96202,                0.98506,                0.74964,                0.94495,                0.50716,                0.95972,             0.00054948,             0.00054948,             0.00054948
                     62,                0.84426,                0.49721,                0.93289,                0.96014,                0.96653,                0.98462,                 0.7473,                 0.9462,                0.50765,                0.95927,             0.00054946,             0.00054946,             0.00054946
                     63,                0.84442,                0.49749,                  0.931,                0.96142,                 0.9672,                0.98488,                0.74833,                0.94365,                0.50704,                0.95948,             0.00054944,             0.00054944,             0.00054944
                     64,                0.84205,                0.49773,                0.93721,                0.96697,                0.96458,                0.98543,                0.74935,                0.94643,                0.50693,                0.96329,             0.00054943,             0.00054943,             0.00054943
                     65,                0.84215,                0.49683,                0.93412,                0.96668,                0.96543,                0.98574,                0.74742,                0.95076,                0.50672,                0.96018,             0.00054941,             0.00054941,             0.00054941
                     66,                0.84094,                0.49812,                0.93476,                0.96326,                0.96258,                0.98536,                0.74789,                0.94944,                0.50664,                0.96328,             0.00054939,             0.00054939,             0.00054939
                     67,                  0.845,                0.49775,                0.93396,                 0.9683,                0.96212,                0.98553,                0.75015,                0.94386,                0.50362,                0.95969,             0.00054937,             0.00054937,             0.00054937
                     68,                0.84022,                0.49624,                0.93221,                0.96977,                0.96433,                0.98573,                0.75219,                0.93537,                0.50252,                0.95441,             0.00054935,             0.00054935,             0.00054935
                     69,                0.84233,                0.49705,                0.93266,                0.96808,                0.96205,                0.98528,                0.74759,                0.94667,                0.50518,                0.95938,             0.00054933,             0.00054933,             0.00054933
