                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    122,                  1.031,                0.53544,                 1.1863,                0.92434,                0.89917,                 0.9503,                0.62176,                 1.1847,                0.52178,                 1.1714,              0.0012005,              0.0012005,              0.0012005
                    123,                 1.0389,                0.54485,                 1.1894,                0.91439,                0.90972,                0.94971,                0.62382,                 1.1816,                0.52159,                 1.1669,              0.0012001,              0.0012001,              0.0012001
                    124,                 1.0316,                0.53723,                 1.1852,                0.91289,                0.90819,                0.94881,                0.61419,                 1.2104,                0.52564,                 1.1791,              0.0011997,              0.0011997,              0.0011997
                    125,                 1.0309,                0.53694,                 1.1818,                0.91614,                0.90963,                0.95105,                0.62506,                 1.1752,                0.51546,                 1.1645,              0.0011993,              0.0011993,              0.0011993
                    126,                 1.0278,                 0.5334,                 1.1869,                0.91264,                0.90882,                0.94825,                0.62565,                 1.1697,                0.51588,                 1.1634,              0.0011989,              0.0011989,              0.0011989
                    127,                 1.0265,                0.53361,                 1.1827,                0.91448,                0.90502,                0.94722,                 0.6293,                 1.1586,                0.51473,                 1.1552,              0.0011984,              0.0011984,              0.0011984
                    128,                 1.0267,                0.53432,                 1.1823,                0.90857,                0.90864,                0.94662,                0.62277,                 1.1848,                0.51808,                 1.1691,               0.001198,               0.001198,               0.001198
                    129,                 1.0257,                0.53203,                 1.1795,                0.91742,                0.90819,                0.94843,                 0.6251,                 1.1699,                0.51136,                 1.1638,              0.0011976,              0.0011976,              0.0011976
                    130,                 1.0256,                0.53148,                  1.177,                0.91544,                0.91341,                0.94847,                0.62797,                 1.1592,                0.51456,                  1.157,              0.0011972,              0.0011972,              0.0011972
                    131,                 1.0222,                0.52584,                 1.1763,                0.91447,                0.90823,                0.94863,                0.62277,                 1.1852,                0.51644,                 1.1723,              0.0011968,              0.0011968,              0.0011968
                    132,                  1.021,                0.53238,                 1.1792,                0.92463,                 0.9032,                 0.9497,                 0.6263,                 1.1759,                0.51407,                 1.1666,              0.0011964,              0.0011964,              0.0011964
                    133,                 1.0241,                0.53027,                 1.1793,                0.92138,                0.90251,                0.94917,                0.62886,                 1.1702,                 0.5096,                  1.161,               0.001196,               0.001196,               0.001196
