                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 1.3437,                 1.1224,                 1.2163,                0.86837,                0.77777,                0.84508,                0.49298,                 1.3794,                 1.0373,                 1.1424,             0.00094541,             0.00094541,             0.00094541
                     92,                 1.3391,                 1.1202,                 1.2137,                0.86925,                0.77318,                  0.842,                 0.4854,                  1.414,                   1.05,                 1.1566,             0.00094531,             0.00094531,             0.00094531
                     93,                 1.3387,                 1.1172,                 1.2133,                0.87376,                0.77283,                0.84489,                0.49283,                 1.3751,                 1.0376,                 1.1415,              0.0009452,              0.0009452,              0.0009452
                     94,                 1.3319,                 1.1111,                 1.2073,                0.87649,                0.78419,                0.84896,                0.48923,                 1.3963,                 1.0319,                 1.1493,              0.0009451,              0.0009451,              0.0009451
                     95,                  1.333,                 1.1082,                 1.2085,                 0.8697,                0.78266,                0.84606,                0.49434,                 1.3746,                 1.0329,                 1.1412,             0.00094499,             0.00094499,             0.00094499
                     96,                 1.3326,                 1.1115,                 1.2071,                0.86829,                0.78819,                 0.8482,                0.49319,                 1.3817,                 1.0312,                 1.1449,             0.00094488,             0.00094488,             0.00094488
                     97,                 1.3287,                 1.1024,                 1.2084,                0.87057,                0.78333,                 0.8482,                0.49948,                  1.361,                 1.0284,                 1.1356,             0.00094477,             0.00094477,             0.00094477
                     98,                 1.3316,                 1.0998,                 1.2077,                0.87461,                0.78566,                0.85048,                0.49654,                 1.3695,                 1.0265,                 1.1378,             0.00094466,             0.00094466,             0.00094466
                     99,                 1.3221,                 1.0976,                 1.2025,                0.88039,                0.78812,                 0.8531,                0.50077,                 1.3609,                 1.0197,                 1.1341,             0.00094455,             0.00094455,             0.00094455
                    100,                 1.3219,                 1.0937,                 1.2035,                 0.8733,                0.78863,                0.85112,                 0.4975,                 1.3716,                 1.0239,                 1.1369,             0.00094444,             0.00094444,             0.00094444
                    101,                 1.3171,                 1.0879,                 1.1986,                0.87778,                 0.7896,                0.85238,                 0.4981,                 1.3767,                 1.0198,                 1.1396,             0.00094433,             0.00094433,             0.00094433
                    102,                 1.3241,                 1.0886,                 1.2006,                 0.8628,                0.80026,                0.85306,                0.50208,                 1.3483,                 1.0129,                 1.1295,             0.00094421,             0.00094421,             0.00094421
                    103,                 1.3191,                 1.0911,                 1.1993,                0.87956,                0.78922,                0.85402,                0.49908,                 1.3599,                 1.0153,                 1.1341,             0.00094409,             0.00094409,             0.00094409
                    104,                 1.3161,                 1.0893,                 1.1959,                0.87835,                0.79092,                0.85695,                0.50354,                 1.3519,                 1.0101,                 1.1282,             0.00094398,             0.00094398,             0.00094398
                    105,                 1.3107,                  1.082,                 1.1957,                0.87006,                0.79249,                0.85499,                0.50287,                 1.3531,                 1.0133,                 1.1292,             0.00094386,             0.00094386,             0.00094386
                    106,                 1.3132,                 1.0819,                 1.1995,                0.87589,                0.78704,                0.85282,                0.50586,                 1.3458,                 1.0101,                 1.1274,             0.00094374,             0.00094374,             0.00094374
                    107,                 1.3092,                 1.0727,                  1.195,                0.86497,                0.79782,                0.85673,                0.50449,                 1.3547,                 1.0063,                 1.1307,             0.00094362,             0.00094362,             0.00094362
                    108,                 1.3148,                 1.0786,                 1.1959,                0.87566,                0.79277,                0.85726,                0.50586,                 1.3515,                  1.004,                 1.1305,              0.0009435,              0.0009435,              0.0009435
                    109,                 1.3075,                 1.0719,                 1.1944,                0.87291,                 0.7949,                0.85555,                0.50813,                 1.3474,                 1.0036,                 1.1278,             0.00094337,             0.00094337,             0.00094337
                    110,                  1.308,                 1.0746,                 1.1953,                0.87499,                0.79839,                 0.8569,                0.50656,                  1.355,                 1.0021,                 1.1295,             0.00094325,             0.00094325,             0.00094325
                    111,                 1.3022,                 1.0661,                 1.1931,                0.87316,                 0.7966,                0.85491,                0.50737,                 1.3505,                0.99819,                 1.1269,             0.00094312,             0.00094312,             0.00094312
