                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                      1,                0.59635,                0.83345,                0.93416,                  0.899,                0.94275,                0.65462,                 1.0412,                0.58247,                0.79687,             0.00044688,             0.00044688,             0.00044688
                     99,                0.99749,                0.59592,                0.83257,                0.93083,                0.90235,                0.94376,                0.65458,                 1.0439,                0.58298,                0.79726,             0.00044682,             0.00044682,             0.00044682
                    100,                0.99641,                0.59583,                 0.8335,                0.93493,                 0.8988,                0.94274,                0.65262,                 1.0501,                0.58592,                0.79908,             0.00044675,             0.00044675,             0.00044675
                    101,                 0.9928,                0.59459,                0.82946,                0.93356,                0.89981,                 0.9428,                 0.6538,                 1.0459,                 0.5838,                0.79753,             0.00044668,             0.00044668,             0.00044668
                    102,                 0.9962,                0.59327,                0.83097,                0.93738,                0.89221,                0.94201,                0.65275,                 1.0475,                0.58437,                0.79831,             0.00044662,             0.00044662,             0.00044662
                    103,                 0.9957,                0.59629,                0.83088,                0.93459,                 0.8998,                0.94281,                0.65541,                 1.0391,                0.58318,                0.79641,             0.00044655,             0.00044655,             0.00044655
                    104,                 1.0005,                 0.5997,                0.83272,                0.93736,                0.89705,                0.94276,                0.65415,                 1.0414,                0.58388,                0.79677,             0.00044648,             0.00044648,             0.00044648
                    105,                0.99774,                0.59584,                0.83264,                0.93452,                0.89889,                0.94259,                0.65294,                 1.0507,                 0.5845,                0.79956,             0.00044641,             0.00044641,             0.00044641
                    106,                0.99406,                0.59475,                0.83244,                0.93632,                0.89762,                0.94321,                0.65305,                 1.0473,                0.58436,                0.79854,             0.00044634,             0.00044634,             0.00044634
                    107,                0.99613,                0.59325,                 0.8321,                 0.9327,                0.89944,                0.94315,                0.65363,                 1.0473,                0.58562,                0.79868,             0.00044627,             0.00044627,             0.00044627
                    108,                0.99418,                0.59475,                0.83165,                 0.9319,                0.90428,                0.94361,                0.65433,                 1.0472,                0.58578,                0.79865,              0.0004462,              0.0004462,              0.0004462
                    109,                0.99699,                0.59754,                0.83368,                0.93923,                0.89887,                 0.9436,                0.65486,                 1.0435,                0.58301,                0.79796,             0.00044613,             0.00044613,             0.00044613
                    110,                0.99644,                0.59482,                0.83196,                0.93507,                0.90103,                0.94283,                0.65243,                  1.048,                0.58394,                  0.799,             0.00044605,             0.00044605,             0.00044605
                    111,                0.99541,                0.59337,                0.83279,                0.93852,                0.89437,                0.94213,                0.65505,                 1.0398,                0.58298,                0.79703,             0.00044598,             0.00044598,             0.00044598
                    112,                0.99752,                 0.5963,                0.83311,                0.93618,                0.89778,                0.94278,                0.65385,                  1.039,                0.58431,                0.79668,             0.00044591,             0.00044591,             0.00044591
                    113,                 0.9924,                0.59282,                0.83205,                 0.9359,                0.89823,                0.94298,                 0.6552,                 1.0408,                0.58254,                0.79676,             0.00044583,             0.00044583,             0.00044583
                    114,                0.99394,                0.59396,                 0.8306,                0.93881,                0.89429,                0.94254,                0.65517,                 1.0415,                0.58386,                0.79704,             0.00044576,             0.00044576,             0.00044576
                    115,                0.99145,                 0.5925,                0.83025,                  0.942,                0.88909,                0.94112,                0.65402,                 1.0431,                0.58461,                0.79789,             0.00044568,             0.00044568,             0.00044568
                    116,                0.99233,                0.59409,                0.82912,                0.94299,                0.89089,                0.94189,                0.65348,                 1.0479,                 0.5861,                0.79856,             0.00044561,             0.00044561,             0.00044561
                    117,                0.99235,                0.59516,                 0.8315,                0.94411,                 0.8914,                0.94207,                0.65195,                 1.0535,                0.58545,                0.80029,             0.00044553,             0.00044553,             0.00044553
                    118,                0.99411,                0.59408,                0.83299,                 0.9435,                0.89229,                0.94196,                0.65314,                 1.0497,                 0.5837,                0.79967,             0.00044545,             0.00044545,             0.00044545
                    119,                0.99414,                0.59334,                0.83284,                0.94244,                0.89613,                0.94214,                0.65373,                  1.049,                0.58404,                0.79929,             0.00044537,             0.00044537,             0.00044537
                    120,                0.99153,                0.59348,                0.82881,                0.94298,                0.89503,                0.94266,                0.65316,                 1.0465,                0.58246,                 0.7982,             0.00044529,             0.00044529,             0.00044529
                    121,                0.99444,                0.59498,                0.83225,                0.94257,                0.89145,                  0.942,                0.65271,                  1.048,                0.58275,                0.79856,             0.00044521,             0.00044521,             0.00044521
                    122,                0.99444,                0.59287,                0.82909,                0.94402,                0.89382,                0.94303,                 0.6524,                 1.0508,                0.58325,                 0.7992,             0.00044513,             0.00044513,             0.00044513
                    123,                0.98945,                0.59334,                0.82866,                0.93911,                0.89545,                0.94213,                0.65213,                 1.0523,                0.58284,                0.79976,             0.00044505,             0.00044505,             0.00044505
                    124,                0.99418,                0.59319,                0.82958,                0.93235,                0.89988,                0.94225,                0.65287,                 1.0497,                0.58287,                0.79956,             0.00044497,             0.00044497,             0.00044497
                    125,                0.99206,                0.59225,                0.83074,                0.92878,                0.90533,                0.94233,                 0.6526,                 1.0512,                0.58413,                0.80019,             0.00044489,             0.00044489,             0.00044489
                    126,                0.99166,                0.59332,                 0.8312,                 0.9288,                0.90406,                0.94258,                0.65349,                 1.0486,                 0.5833,                0.79911,              0.0004448,              0.0004448,              0.0004448
                    127,                0.98968,                0.59179,                0.82984,                0.92916,                0.90378,                0.94255,                0.65376,                 1.0506,                0.58286,                0.79969,             0.00044472,             0.00044472,             0.00044472
                    128,                0.98767,                0.59046,                0.82899,                0.92865,                0.90272,                 0.9421,                0.65417,                 1.0518,                0.58243,                0.80019,             0.00044464,             0.00044464,             0.00044464
