                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     49,                 1.3984,                 1.1726,                 1.3187,                0.83244,                0.74147,                0.80789,                0.44936,                 1.4926,                 1.1128,                 1.3154,              0.0019491,              0.0019491,              0.0019491
                     50,                 1.3908,                 1.1678,                 1.3155,                0.84673,                0.75098,                0.81688,                0.45951,                 1.4583,                 1.0984,                  1.296,              0.0019491,              0.0019491,              0.0019491
                     51,                  1.388,                 1.1669,                 1.3126,                0.84649,                0.73669,                0.80916,                  0.458,                 1.4513,                 1.0971,                 1.2936,              0.0019491,              0.0019491,              0.0019491
                     52,                 1.3852,                 1.1554,                  1.314,                0.83421,                0.75188,                0.81669,                0.45805,                 1.4745,                 1.1041,                 1.3058,               0.001949,               0.001949,               0.001949
                     53,                 1.3855,                 1.1542,                 1.3091,                0.83234,                0.76095,                0.82316,                0.47408,                 1.4278,                 1.0803,                 1.2813,               0.001949,               0.001949,               0.001949
                     54,                 1.3845,                 1.1496,                 1.3093,                0.84936,                0.76121,                0.82614,                0.46877,                 1.4579,                 1.0814,                 1.2911,              0.0019489,              0.0019489,              0.0019489
                     55,                 1.3751,                 1.1388,                 1.3068,                0.83149,                 0.7579,                0.81638,                0.46363,                 1.4599,                 1.0874,                 1.2988,              0.0019489,              0.0019489,              0.0019489
                     56,                 1.3835,                 1.1365,                 1.3046,                0.83885,                0.76262,                0.82693,                0.47571,                 1.4155,                 1.0637,                  1.273,              0.0019489,              0.0019489,              0.0019489
                     57,                 1.3698,                 1.1316,                 1.3019,                0.84865,                0.77035,                0.82847,                0.47328,                 1.4314,                 1.0644,                 1.2809,              0.0019488,              0.0019488,              0.0019488
                     58,                 1.3701,                 1.1237,                 1.3034,                0.85407,                0.76759,                0.83059,                0.47252,                 1.4372,                 1.0549,                 1.2838,              0.0019488,              0.0019488,              0.0019488
                     59,                 1.3706,                 1.1202,                 1.3032,                 0.8455,                0.76732,                0.83178,                0.47257,                 1.4406,                  1.054,                 1.2837,              0.0019487,              0.0019487,              0.0019487
                     60,                 1.3674,                 1.1109,                 1.2985,                0.85613,                0.76524,                0.82938,                 0.4747,                 1.4264,                 1.0548,                 1.2777,              0.0019487,              0.0019487,              0.0019487
                     61,                 1.3642,                 1.1136,                 1.2982,                0.84321,                0.76675,                0.83032,                0.47048,                 1.4415,                 1.0514,                 1.2838,              0.0019486,              0.0019486,              0.0019486
                     62,                 1.3565,                 1.1058,                 1.2946,                0.85282,                0.76279,                0.82563,                0.46199,                 1.4766,                 1.0494,                 1.2989,              0.0019486,              0.0019486,              0.0019486
                     63,                 1.3566,                 1.1014,                 1.2897,                0.85411,                0.77476,                0.83498,                0.47623,                 1.4418,                 1.0545,                 1.2831,              0.0019486,              0.0019486,              0.0019486
                     64,                 1.3553,                 1.0981,                 1.2895,                0.85618,                0.76694,                0.83087,                0.47279,                 1.4479,                 1.0487,                 1.2838,              0.0019485,              0.0019485,              0.0019485
                     65,                 1.3536,                 1.0931,                  1.293,                0.85941,                0.77117,                0.83641,                0.48294,                 1.4141,                 1.0343,                   1.27,              0.0019485,              0.0019485,              0.0019485
                     66,                 1.3472,                 1.0883,                 1.2853,                0.86069,                  0.761,                0.82945,                0.46881,                 1.4668,                 1.0479,                 1.2938,              0.0019484,              0.0019484,              0.0019484
                     67,                 1.3495,                 1.0854,                 1.2876,                0.85576,                0.78162,                0.84265,                0.48391,                 1.4201,                 1.0246,                 1.2729,              0.0019484,              0.0019484,              0.0019484
                     68,                   1.34,                 1.0762,                  1.291,                0.86022,                0.77704,                0.84086,                0.48407,                 1.4215,                 1.0215,                 1.2717,              0.0019483,              0.0019483,              0.0019483
                     69,                 1.3421,                  1.079,                 1.2849,                0.86079,                0.77945,                0.84188,                0.48297,                 1.4353,                 1.0295,                 1.2779,              0.0019483,              0.0019483,              0.0019483
                     70,                 1.3375,                 1.0706,                 1.2832,                0.87294,                0.77245,                0.84115,                0.48557,                 1.4249,                 1.0244,                 1.2727,              0.0019482,              0.0019482,              0.0019482
                     71,                 1.3341,                 1.0662,                 1.2797,                0.85516,                0.77762,                0.84171,                0.48123,                 1.4408,                 1.0235,                 1.2796,              0.0019481,              0.0019481,              0.0019481
                     72,                 1.3394,                 1.0676,                 1.2802,                0.85545,                0.79038,                0.84629,                0.48603,                 1.4188,                 1.0071,                 1.2689,              0.0019481,              0.0019481,              0.0019481
                     73,                  1.334,                 1.0617,                 1.2797,                0.85965,                0.78635,                0.84568,                0.48966,                 1.4183,                  1.003,                 1.2685,               0.001948,               0.001948,               0.001948
                     74,                 1.3319,                 1.0579,                 1.2784,                 0.8712,                0.78854,                0.84773,                0.49124,                 1.4148,                 1.0016,                 1.2637,               0.001948,               0.001948,               0.001948
                     75,                 1.3304,                  1.055,                 1.2773,                0.86896,                0.77966,                0.84564,                0.48416,                 1.4324,                 1.0158,                 1.2766,              0.0019479,              0.0019479,              0.0019479
                     76,                 1.3274,                 1.0499,                 1.2755,                0.86282,                 0.7935,                0.84986,                0.48982,                 1.4253,                  1.001,                 1.2673,              0.0019479,              0.0019479,              0.0019479
                     77,                 1.3274,                 1.0522,                 1.2741,                0.86721,                0.79014,                0.85087,                0.48852,                 1.4211,                0.99886,                 1.2712,              0.0019478,              0.0019478,              0.0019478
                     78,                 1.3266,                 1.0441,                 1.2717,                0.86534,                 0.7907,                0.85424,                0.49703,                 1.3964,                0.98977,                  1.256,              0.0019478,              0.0019478,              0.0019478
                     79,                 1.3231,                 1.0435,                 1.2711,                0.85926,                0.78996,                0.84854,                0.49465,                 1.4029,                0.98667,                 1.2579,              0.0019477,              0.0019477,              0.0019477
                     80,                 1.3183,                 1.0345,                 1.2682,                0.85901,                0.79292,                0.85021,                0.49306,                 1.4055,                0.98471,                 1.2616,              0.0019476,              0.0019476,              0.0019476
                     81,                  1.315,                 1.0299,                 1.2642,                0.86275,                0.78937,                0.85038,                0.49105,                 1.4236,                 0.9918,                 1.2688,              0.0019476,              0.0019476,              0.0019476
                     82,                 1.3192,                 1.0338,                 1.2705,                0.87229,                0.79175,                 0.8543,                0.49477,                 1.4071,                0.98522,                 1.2599,              0.0019475,              0.0019475,              0.0019475
                     83,                 1.3167,                 1.0284,                 1.2666,                0.86982,                0.79745,                0.85508,                0.49511,                 1.4095,                0.98054,                 1.2614,              0.0019474,              0.0019474,              0.0019474
                     84,                  1.314,                 1.0255,                 1.2678,                0.86678,                0.80168,                0.85713,                0.50354,                 1.3879,                0.97763,                 1.2511,              0.0019474,              0.0019474,              0.0019474
                     85,                 1.3098,                 1.0185,                 1.2623,                0.87023,                0.79348,                0.85274,                0.49281,                 1.4254,                0.98267,                  1.266,              0.0019473,              0.0019473,              0.0019473
                     86,                 1.3087,                 1.0232,                 1.2637,                0.87467,                 0.8029,                0.85886,                0.50163,                  1.392,                0.96686,                 1.2506,              0.0019473,              0.0019473,              0.0019473
                     87,                 1.3031,                 1.0158,                 1.2606,                0.87425,                0.80193,                0.85863,                0.49965,                 1.3896,                0.96445,                 1.2519,              0.0019472,              0.0019472,              0.0019472
                     88,                 1.3064,                 1.0151,                 1.2613,                0.86708,                 0.8026,                0.85639,                0.50254,                 1.3968,                 0.9681,                  1.256,              0.0019471,              0.0019471,              0.0019471
                     89,                 1.3063,                 1.0123,                 1.2611,                0.87893,                0.79583,                0.85745,                0.50155,                 1.3925,                0.96781,                 1.2528,              0.0019471,              0.0019471,              0.0019471
                     90,                 1.3049,                 1.0132,                 1.2607,                0.87788,                0.79611,                0.85703,                0.50183,                 1.3886,                0.96164,                 1.2519,               0.001947,               0.001947,               0.001947
                     91,                 1.3013,                 1.0075,                 1.2548,                0.87122,                0.80621,                0.86018,                0.50362,                 1.3839,                0.95794,                 1.2489,              0.0019469,              0.0019469,              0.0019469
                     92,                 1.2994,                 1.0059,                 1.2551,                0.87164,                0.80841,                0.86193,                0.50018,                 1.3997,                0.96096,                 1.2551,              0.0019469,              0.0019469,              0.0019469
                     93,                 1.2977,                 1.0067,                 1.2531,                0.87897,                0.80425,                0.86403,                0.50807,                 1.3796,                0.95149,                 1.2471,              0.0019468,              0.0019468,              0.0019468
                     94,                 1.2986,                 1.0049,                 1.2534,                0.88053,                0.80473,                0.86343,                0.50592,                 1.3828,                0.94942,                 1.2487,              0.0019467,              0.0019467,              0.0019467
                     95,                 1.2951,                 1.0034,                 1.2543,                0.87299,                0.80905,                0.86348,                0.50201,                 1.3938,                0.95177,                  1.253,              0.0019466,              0.0019466,              0.0019466
                     96,                 1.2933,                0.99629,                 1.2504,                0.87102,                0.80673,                0.86391,                0.50755,                 1.3843,                0.95206,                 1.2481,              0.0019466,              0.0019466,              0.0019466
                     97,                 1.2876,                 0.9962,                 1.2519,                0.88129,                0.80514,                0.86386,                0.51034,                 1.3766,                0.94629,                 1.2427,              0.0019465,              0.0019465,              0.0019465
                     98,                 1.2915,                 0.9936,                 1.2535,                0.86726,                 0.8133,                0.86608,                0.50961,                 1.3782,                0.94459,                 1.2444,              0.0019464,              0.0019464,              0.0019464
                     99,                 1.2884,                 0.9908,                 1.2499,                0.87673,                0.81157,                0.86689,                0.51001,                 1.3818,                0.94621,                  1.247,              0.0019463,              0.0019463,              0.0019463
                    100,                 1.2846,                0.98277,                  1.249,                0.88061,                0.81256,                0.86677,                0.51057,                 1.3715,                0.94097,                  1.241,              0.0019463,              0.0019463,              0.0019463
                    101,                 1.2826,                0.98536,                 1.2433,                0.87335,                0.81342,                0.86651,                 0.5088,                 1.3801,                0.93673,                 1.2445,              0.0019462,              0.0019462,              0.0019462
                    102,                 1.2839,                0.98259,                 1.2418,                0.87884,                 0.8088,                0.86682,                0.51098,                 1.3769,                0.93609,                  1.244,              0.0019461,              0.0019461,              0.0019461
                    103,                 1.2849,                0.98561,                 1.2434,                0.88246,                 0.8081,                0.86674,                0.51191,                 1.3693,                0.93846,                 1.2408,               0.001946,               0.001946,               0.001946
                    104,                 1.2873,                 0.9863,                 1.2446,                0.88691,                0.80848,                0.86496,                0.50741,                 1.3852,                0.94293,                 1.2484,               0.001946,               0.001946,               0.001946
                    105,                 1.2821,                0.97656,                 1.2448,                0.88143,                0.81461,                0.86841,                0.50984,                 1.3868,                0.94036,                 1.2472,              0.0019459,              0.0019459,              0.0019459
                    106,                 1.2751,                0.97524,                 1.2418,                0.88209,                0.81331,                0.86991,                0.51127,                 1.3841,                0.93609,                 1.2448,              0.0019458,              0.0019458,              0.0019458
                    107,                 1.2762,                0.97241,                 1.2447,                0.88474,                0.81488,                0.86978,                0.51318,                 1.3779,                0.93556,                 1.2411,              0.0019457,              0.0019457,              0.0019457
                    108,                 1.2765,                0.97515,                 1.2393,                0.88888,                0.80866,                0.86922,                0.51073,                 1.3875,                0.94086,                 1.2473,              0.0019456,              0.0019456,              0.0019456
                    109,                  1.275,                0.97635,                 1.2432,                0.88765,                0.81597,                0.87336,                0.51466,                  1.373,                0.93368,                 1.2407,              0.0019456,              0.0019456,              0.0019456
                    110,                 1.2706,                0.96799,                 1.2368,                0.88239,                0.81881,                0.87117,                0.51645,                 1.3673,                0.92628,                 1.2371,              0.0019455,              0.0019455,              0.0019455
                    111,                 1.2667,                0.96061,                 1.2351,                0.87732,                0.81935,                0.87098,                0.51793,                 1.3606,                0.92472,                 1.2342,              0.0019454,              0.0019454,              0.0019454
                    112,                 1.2687,                0.96026,                 1.2375,                0.88879,                0.81617,                 0.8738,                 0.5173,                  1.361,                0.92375,                 1.2338,              0.0019453,              0.0019453,              0.0019453
                    113,                 1.2686,                0.96603,                 1.2383,                0.89174,                0.81616,                0.87404,                0.51722,                  1.366,                0.92444,                 1.2371,              0.0019452,              0.0019452,              0.0019452
                    114,                  1.264,                0.95818,                 1.2351,                0.89012,                0.81695,                0.87343,                0.51656,                 1.3683,                0.92232,                 1.2387,              0.0019451,              0.0019451,              0.0019451
                    115,                  1.264,                0.95618,                 1.2353,                0.88697,                0.81784,                0.87359,                0.51557,                 1.3743,                0.92255,                 1.2412,               0.001945,               0.001945,               0.001945
                    116,                 1.2668,                0.95748,                 1.2331,                0.89622,                 0.8157,                0.87598,                0.51832,                 1.3686,                0.91924,                 1.2385,               0.001945,               0.001945,               0.001945
