                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                 1.3712,                 1.3062,                 1.6997,                0.86818,                0.77599,                0.84753,                0.48874,                 1.4351,                 1.2025,                 1.6859,             0.00074782,             0.00074782,             0.00074782
                     72,                 1.3691,                 1.2987,                 1.6933,                0.86814,                0.78693,                0.85035,                0.49375,                 1.4279,                 1.1971,                 1.6823,             0.00074776,             0.00074776,             0.00074776
                     73,                 1.3639,                 1.2911,                 1.6921,                0.86328,                0.79009,                0.85254,                0.48813,                 1.4456,                 1.1983,                 1.6894,             0.00074769,             0.00074769,             0.00074769
                     74,                 1.3597,                 1.2864,                 1.6836,                0.85167,                0.79636,                0.85359,                0.49622,                 1.4254,                 1.1947,                 1.6756,             0.00074763,             0.00074763,             0.00074763
                     75,                 1.3617,                 1.2844,                 1.6875,                0.86541,                0.79353,                0.85536,                0.49013,                 1.4504,                 1.1952,                 1.6849,             0.00074756,             0.00074756,             0.00074756
                     76,                 1.3616,                 1.2834,                 1.6863,                0.86027,                0.79323,                0.85347,                0.49823,                  1.408,                 1.1833,                 1.6651,             0.00074749,             0.00074749,             0.00074749
                     77,                 1.3538,                 1.2708,                 1.6748,                0.86408,                0.79726,                0.85621,                0.49927,                 1.4162,                 1.1773,                 1.6676,             0.00074743,             0.00074743,             0.00074743
                     78,                 1.3555,                 1.2723,                 1.6822,                0.86259,                 0.8007,                0.85757,                 0.4933,                 1.4315,                 1.1781,                   1.68,             0.00074736,             0.00074736,             0.00074736
                     79,                 1.3519,                 1.2623,                 1.6769,                0.87277,                 0.8003,                0.86029,                0.49623,                 1.4208,                 1.1657,                 1.6681,             0.00074729,             0.00074729,             0.00074729
                     80,                 1.3548,                 1.2647,                 1.6762,                0.85542,                 0.8071,                0.85991,                0.50001,                 1.4238,                 1.1647,                 1.6703,             0.00074722,             0.00074722,             0.00074722
                     81,                 1.3496,                 1.2526,                 1.6763,                0.87537,                0.79764,                0.86236,                0.50099,                 1.4184,                 1.1592,                  1.664,             0.00074715,             0.00074715,             0.00074715
                     82,                 1.3486,                 1.2466,                 1.6688,                0.87619,                0.79677,                0.86358,                0.50333,                 1.4119,                 1.1554,                 1.6577,             0.00074707,             0.00074707,             0.00074707
                     83,                 1.3429,                 1.2464,                 1.6719,                0.85836,                0.80689,                0.86355,                0.50587,                 1.4009,                 1.1499,                 1.6495,               0.000747,               0.000747,               0.000747
                     84,                 1.3388,                 1.2401,                 1.6686,                0.86916,                0.80265,                0.86417,                0.50497,                  1.406,                 1.1488,                 1.6526,             0.00074692,             0.00074692,             0.00074692
                     85,                 1.3414,                  1.237,                 1.6671,                0.86561,                 0.8087,                0.86555,                0.50432,                 1.4087,                 1.1433,                 1.6525,             0.00074685,             0.00074685,             0.00074685
                     86,                 1.3383,                 1.2324,                 1.6629,                0.87088,                0.80327,                 0.8659,                0.50744,                 1.4021,                 1.1439,                  1.649,             0.00074677,             0.00074677,             0.00074677
                     87,                 1.3376,                  1.234,                 1.6606,                0.87591,                0.80203,                0.86704,                0.50593,                 1.4112,                 1.1435,                 1.6549,              0.0007467,              0.0007467,              0.0007467
                     88,                 1.3324,                 1.2221,                  1.663,                0.87681,                0.79843,                0.86573,                 0.5074,                 1.4067,                 1.1382,                 1.6498,             0.00074662,             0.00074662,             0.00074662
                     89,                 1.3313,                 1.2196,                 1.6562,                0.88213,                0.80659,                0.87046,                0.50763,                 1.4037,                 1.1378,                  1.648,             0.00074654,             0.00074654,             0.00074654
                     90,                 1.3323,                 1.2191,                 1.6551,                0.88006,                0.80452,                0.86858,                0.50457,                 1.4079,                 1.1319,                 1.6542,             0.00074646,             0.00074646,             0.00074646
                     91,                 1.3249,                 1.2086,                 1.6534,                0.88042,                0.80865,                0.87208,                0.51115,                 1.3962,                 1.1231,                 1.6455,             0.00074638,             0.00074638,             0.00074638
                     92,                 1.3256,                 1.2116,                 1.6464,                0.87277,                0.81035,                0.87072,                0.50605,                 1.4132,                 1.1313,                 1.6563,              0.0007463,              0.0007463,              0.0007463
                     93,                 1.3205,                 1.2019,                 1.6439,                0.87474,                0.81098,                0.87189,                0.51309,                 1.3905,                 1.1182,                   1.64,             0.00074621,             0.00074621,             0.00074621
                     94,                 1.3195,                  1.197,                 1.6453,                0.87194,                 0.8124,                0.87186,                0.51429,                 1.3809,                  1.119,                  1.635,             0.00074613,             0.00074613,             0.00074613
                     95,                 1.3195,                 1.1992,                 1.6462,                0.88025,                0.80893,                0.87305,                0.51377,                 1.3838,                  1.112,                 1.6328,             0.00074605,             0.00074605,             0.00074605
                     96,                 1.3178,                 1.1935,                 1.6396,                0.87479,                0.80646,                0.87415,                0.51968,                 1.3684,                 1.1055,                 1.6258,             0.00074596,             0.00074596,             0.00074596
                     97,                 1.3127,                  1.187,                 1.6371,                0.86585,                0.81647,                0.87277,                0.51531,                 1.3842,                 1.1118,                 1.6339,             0.00074587,             0.00074587,             0.00074587
                     98,                 1.3208,                 1.1965,                 1.6473,                0.87347,                0.81328,                0.87299,                0.51593,                   1.38,                 1.1107,                 1.6333,             0.00074579,             0.00074579,             0.00074579
                     99,                 1.3109,                 1.1872,                  1.638,                0.87409,                0.81602,                0.87531,                0.51853,                 1.3735,                 1.1028,                 1.6244,              0.0007457,              0.0007457,              0.0007457
                    100,                 1.3081,                 1.1798,                 1.6357,                0.86755,                0.82101,                0.87677,                0.51862,                 1.3726,                 1.0944,                 1.6249,             0.00074561,             0.00074561,             0.00074561
                    101,                 1.3096,                 1.1776,                 1.6345,                 0.8681,                0.81964,                0.87528,                0.51756,                  1.376,                 1.0958,                 1.6272,             0.00074552,             0.00074552,             0.00074552
                    102,                 1.3071,                 1.1759,                 1.6308,                0.87635,                0.81745,                0.87601,                0.52259,                 1.3608,                 1.0935,                 1.6167,             0.00074543,             0.00074543,             0.00074543
                    103,                 1.3053,                 1.1715,                 1.6261,                0.86716,                0.81377,                 0.8747,                0.51809,                 1.3798,                 1.0972,                 1.6284,             0.00074534,             0.00074534,             0.00074534
                    104,                 1.3062,                 1.1738,                 1.6258,                0.86972,                0.82004,                0.87581,                0.51791,                 1.3764,                 1.0929,                 1.6252,             0.00074525,             0.00074525,             0.00074525
                    105,                 1.3014,                 1.1677,                 1.6301,                0.86944,                0.82417,                0.87757,                0.51912,                 1.3709,                 1.0879,                 1.6239,             0.00074515,             0.00074515,             0.00074515
                    106,                  1.303,                   1.17,                 1.6305,                0.86024,                0.82433,                 0.8782,                0.52141,                 1.3677,                 1.0861,                 1.6217,             0.00074506,             0.00074506,             0.00074506
                    107,                 1.2993,                 1.1659,                 1.6177,                0.87669,                0.81709,                0.88011,                0.52049,                 1.3747,                 1.0849,                 1.6253,             0.00074496,             0.00074496,             0.00074496
                    108,                 1.2957,                 1.1564,                 1.6189,                0.86426,                0.82308,                 0.8776,                0.52327,                 1.3578,                 1.0776,                 1.6146,             0.00074487,             0.00074487,             0.00074487
                    109,                 1.2976,                 1.1571,                 1.6227,                0.87843,                0.81854,                0.87897,                0.52356,                  1.352,                 1.0747,                 1.6107,             0.00074477,             0.00074477,             0.00074477
                    110,                 1.2903,                 1.1479,                 1.6193,                0.87809,                0.82074,                0.87831,                0.52444,                 1.3529,                 1.0745,                 1.6109,             0.00074467,             0.00074467,             0.00074467
                    111,                  1.291,                 1.1476,                 1.6175,                 0.8735,                 0.8193,                0.87833,                0.52451,                 1.3561,                   1.07,                 1.6126,             0.00074457,             0.00074457,             0.00074457
                    112,                 1.2879,                   1.14,                 1.6189,                0.87717,                0.81926,                 0.8813,                0.52605,                 1.3547,                 1.0692,                 1.6095,             0.00074447,             0.00074447,             0.00074447
                    113,                 1.2873,                 1.1379,                 1.6127,                0.87806,                0.82166,                0.88117,                0.52593,                 1.3506,                 1.0641,                 1.6086,             0.00074437,             0.00074437,             0.00074437
                    114,                 1.2884,                 1.1406,                  1.618,                 0.8753,                0.82336,                 0.8811,                0.52766,                 1.3488,                 1.0613,                 1.6083,             0.00074427,             0.00074427,             0.00074427
                    115,                  1.291,                 1.1409,                 1.6157,                  0.881,                0.82447,                0.88503,                0.52905,                 1.3528,                 1.0588,                 1.6069,             0.00074417,             0.00074417,             0.00074417
                    116,                 1.2857,                 1.1419,                 1.6107,                0.88056,                0.82801,                0.88402,                0.53246,                  1.342,                 1.0554,                    1.6,             0.00074406,             0.00074406,             0.00074406
                    117,                 1.2789,                 1.1276,                 1.6075,                0.87272,                0.82957,                0.88271,                0.53303,                 1.3397,                 1.0532,                  1.598,             0.00074396,             0.00074396,             0.00074396
